date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-04-20,25,2156,8,58,5,189,0.5629597693,0.4552523008,0,8105,709,1407493,238,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-04-21,24,2156,8,58,5,189,0.5535960544,0.4695023779,0,8199,663,1407414,223,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-04-22,23,2156,8,58,5,189,0.5463153786,0.488924636,0,8287,620,1407341,208,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-04-23,22,2156,7,58,5,189,0.5410488892,0.5135389513,0,8369,579,1407272,195,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-04-24,21,2156,7,58,4,189,0.5380343781,0.5259561711,0,8446,542,1407207,182,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-04-25,20,2156,6,58,4,189,0.5373163784,0.5434839479,0,8519,506,1407147,170,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-04-26,19,2156,6,58,4,189,0.5387904301,0.5719259392,0,8586,474,1407090,159,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-04-27,18,2156,6,58,4,189,0.542498405,0.5939495499,0,8649,443,1407038,149,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-04-28,17,2156,5,58,4,189,0.5483036432,0.6211412354,0,8708,414,1406988,139,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-04-29,16,2156,5,58,3,189,0.5563255589,0.6592400267,0,8764,387,1406942,130,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-04-30,15,2156,5,58,3,189,0.5663183141,0.6967698855000001,0,8815,362,1406899,122,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-01,14,2156,4,58,3,189,0.5784317253,0.7336875638,0,8864,339,1406858,114,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-02,13,2156,4,58,3,189,0.5921594020000001,0.7585922383,0,8909,317,1406820,106,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-03,12,2156,4,58,3,189,0.6074632887,0.7888154029000001,0,8951,296,1406785,100,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-04,11,2156,4,58,2,189,0.6241082053,0.8244249482,0,8991,277,1406752,93,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-05,11,2156,3,58,2,189,0.6415415238000001,0.8482598961000001,0,9028,259,1406721,87,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-06,10,2156,3,58,2,189,0.6598863854,0.8718317042,0,9063,243,1406689,84,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-07,9,2156,3,58,2,189,0.678970631,0.8894165678,0,9097,228,1406657,82,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-08,9,2156,3,58,2,189,0.6984674575,0.9011088269,0,9130,216,1406625,81,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-09,8,2156,3,58,2,189,0.7182588277,0.9069425558,0,9163,206,1406591,81,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-10,8,2156,2,58,2,189,0.7382509334,0.9127183373000001,1,9197,198,1406557,82,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-11,7,2156,2,58,2,189,0.7581871175,0.9242837648000001,1,9230,192,1406522,83,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-12,7,2156,2,58,1,189,0.7783228595,0.9415650875,1,9265,188,1406486,85,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-13,6,2156,2,58,1,189,0.7981761583,0.9416074365,1,9300,185,1406449,87,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-14,6,2156,2,58,1,189,0.8178889374,0.9474638528,2,9336,183,1406410,89,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-15,6,2156,2,58,1,189,0.8375244628,0.9417955648,2,9373,183,1406370,93,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-16,6,2156,2,58,1,189,0.8577069531,0.9475163871000001,2,9412,184,1406327,97,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-17,5,2156,1,58,1,189,0.8780978362,0.9474035489,2,9453,187,1406282,101,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-18,5,2156,1,58,1,189,0.898760737,0.9529856886,2,9495,191,1406234,107,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-19,5,2156,1,58,1,189,0.9203221287000001,0.9583084563000001,3,9540,196,1406183,112,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-20,5,2156,1,58,1,189,0.9428688028000001,0.9633467975000001,3,9587,202,1406130,118,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-21,5,2156,1,58,1,189,0.966457811,0.9623107401000001,3,9637,209,1406076,123,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-22,5,2156,1,58,1,189,0.9918403753,0.9607569276000001,3,9688,217,1406019,128,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-23,5,2156,1,58,1,189,1.0192200994,0.9528530821000001,3,9742,225,1405961,133,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-24,5,2156,1,58,1,189,1.0481949455,0.9560357699,3,9797,234,1405900,138,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-25,5,2156,1,58,1,189,1.0786373647,0.9472478004,4,9855,243,1405837,144,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-26,5,2156,1,58,1,189,1.1102613232,0.9438922526,4,9915,252,1405771,149,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-27,5,2156,1,58,1,189,1.1425885491,0.9518806944,4,9977,262,1405703,155,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-28,5,2156,1,58,1,189,1.1756694753,0.9654250643000001,4,10042,272,1405633,161,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-29,5,2156,1,58,1,189,1.2094147482,0.9383631351,4,10109,282,1405560,167,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-30,5,2156,1,58,1,189,1.2427887287,0.9171818914000001,5,10179,293,1405484,173,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-05-31,6,2156,1,58,1,189,1.2747531641,0.902181051,5,10251,304,1405405,180,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-01,6,2156,1,58,1,189,1.3043313409000001,0.8763220588,5,10326,316,1405323,187,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-02,6,2156,2,58,1,189,1.3305845638,0.8571964007,5,10404,328,1405238,194,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-03,6,2156,2,58,1,189,1.3529558889,0.8449648527,5,10485,340,1405149,201,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-04,6,2156,2,58,1,189,1.3707103027,0.8282925896000001,6,10569,353,1405058,209,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-05,7,2156,2,58,1,189,1.3837497708,0.7841139005000001,6,10656,367,1404963,217,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-06,7,2156,2,58,1,189,1.3909110162,0.7416321081,6,10747,381,1404864,225,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-07,7,2156,2,58,1,189,1.392784271,0.7006768273,6,10841,395,1404761,234,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-08,7,2156,2,58,1,189,1.388922166,0.6671507048,6,10938,410,1404655,243,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-09,8,2156,2,58,1,189,1.3793812976,0.6525844082000001,7,11039,426,1404544,252,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-10,8,2156,2,58,1,189,1.3642887272,0.6453942526,7,11144,442,1404430,262,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-11,8,2156,2,58,1,189,1.3450042989,0.6220936741,7,11253,459,1404311,272,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-12,9,2156,2,58,1,189,1.3225642705,0.5939305362,7,11366,476,1404188,282,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-13,9,2156,3,58,2,189,1.2974629905000001,0.5665356354000001,8,11484,494,1404060,293,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-14,9,2156,3,58,2,189,1.2709264578,0.5395550564,8,11605,513,1403927,304,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-15,10,2156,3,58,2,189,1.2437719005,0.5242998911,8,11732,533,1403789,315,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-16,10,2156,3,58,2,189,1.2168395838000001,0.5147540732,9,11863,553,1403646,327,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-17,10,2156,3,58,2,189,1.1909455337,0.5049085335,9,11999,574,1403497,339,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-18,11,2156,3,58,2,189,1.1675774965,0.488560294,9,12141,595,1403343,352,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-19,11,2156,3,58,2,189,1.1475862595,0.4827842617,10,12287,618,1403183,366,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-20,12,2156,3,58,2,189,1.1313744673,0.45859668950000004,10,12440,641,1403016,379,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-21,12,2156,4,58,2,189,1.1193239645,0.4563018673,10,12598,666,1402844,394,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-22,13,2156,4,58,2,189,1.1105702911,0.44150832710000004,11,12762,691,1402665,409,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-23,13,2156,4,58,2,189,1.105114688,0.4373097214,11,12932,717,1402480,424,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-24,14,2156,4,58,3,189,1.1032146547,0.44363171640000004,11,13109,744,1402287,440,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-25,14,2156,4,58,3,189,1.104752339,0.4431878252,12,13292,772,1402087,456,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-26,15,2156,5,58,3,189,1.1084874694,0.4421095859,12,13482,801,1401880,474,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-27,15,2156,5,58,3,189,1.1144223882,0.4288493171,13,13679,831,1401665,491,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-28,16,2156,5,58,3,189,1.1216729019,0.43252977670000003,13,13884,863,1401442,510,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-29,17,2156,5,58,3,189,1.1297545746,0.4186497934,14,14096,895,1401211,529,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-06-30,17,2156,5,58,3,189,1.1379490918,0.41051073730000004,14,14316,929,1400971,549,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-01,18,2156,6,58,3,189,1.1464190418,0.4022921707,15,14544,963,1400722,569,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-02,19,2156,6,58,4,189,1.1543787376,0.3999944044,15,14781,1000,1400464,591,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-03,19,2156,6,58,4,189,1.1620371171000001,0.38623661530000003,16,15026,1037,1400197,613,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-04,20,2156,6,58,4,189,1.169288037,0.3668229469,17,15281,1076,1399919,636,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-05,21,2156,7,58,4,189,1.1761146757,0.3533052607,17,15545,1116,1399631,659,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-06,22,2156,7,58,4,189,1.182145403,0.34001733430000003,18,15820,1158,1399332,684,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-07,22,2156,7,58,4,189,1.1870221011,0.3386095528,18,16104,1201,1399022,709,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-08,23,2156,7,58,5,189,nan,nan,19,16399,1246,1398701,736,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-09,24,2156,8,58,5,189,nan,nan,20,16706,1294,1398358,772,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-10,25,2156,8,58,5,189,nan,nan,21,17032,1350,1397977,827,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-11,26,2156,8,58,5,189,nan,nan,21,17383,1418,1397555,897,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-12,27,2156,9,58,5,189,nan,nan,22,17767,1503,1397086,983,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-13,29,2156,9,58,6,189,nan,nan,23,18188,1607,1396561,1086,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-14,30,2156,10,58,6,189,nan,nan,24,18656,1734,1395969,1210,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-15,32,2156,10,58,6,189,nan,nan,25,19179,1887,1395298,1358,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-16,34,2156,11,58,7,189,nan,nan,26,19769,2073,1394532,1535,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-17,36,2156,12,58,7,189,nan,nan,27,20438,2296,1393650,1748,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-18,39,2156,12,58,8,189,nan,nan,28,21202,2565,1392629,2004,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-19,42,2156,14,58,8,189,nan,nan,29,22083,2889,1391439,2314,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-20,47,2156,15,58,9,189,nan,nan,31,23102,3279,1390043,2690,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-21,51,2156,16,58,10,189,nan,nan,32,24292,3752,1388395,3149,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-22,57,2156,18,58,11,189,nan,nan,34,25687,4324,1386440,3709,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-23,64,2156,21,58,13,189,nan,nan,35,27330,5015,1384144,4362,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-24,73,2156,23,58,15,189,nan,nan,37,29258,5836,1381478,5100,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-25,83,2156,27,58,17,189,nan,nan,40,31508,6797,1378383,5945,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-26,95,2156,30,58,19,189,nan,nan,42,34131,7918,1374782,6922,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-27,110,2156,35,58,22,189,nan,nan,45,37176,9217,1370611,8048,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-28,127,2156,40,58,25,189,nan,nan,49,40716,10723,1365769,9351,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-29,146,2156,47,58,29,189,nan,nan,52,44828,12468,1360155,10853,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-30,170,2156,54,58,34,189,nan,nan,57,49600,14489,1353657,12579,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-07-31,197,2156,63,58,39,189,nan,nan,63,55126,16821,1346152,14558,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-01,230,2156,75,58,45,189,nan,nan,71,61513,19504,1337501,16821,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-02,267,2156,88,58,52,189,nan,nan,80,68888,22586,1327545,19402,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-03,311,2156,103,58,61,189,nan,nan,90,77385,26115,1316117,22333,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-04,361,2156,121,58,70,189,nan,nan,103,87156,30143,1303033,25647,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-05,419,2156,141,58,81,189,nan,nan,117,98356,34723,1288108,29372,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-06,485,2156,163,58,94,189,nan,nan,134,111160,39907,1271145,33531,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-07,561,2156,190,58,109,189,nan,nan,153,125861,45776,1251831,38144,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-08,646,2156,219,58,125,189,nan,nan,175,142303,52289,1230327,43206,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-09,743,2156,253,58,144,189,nan,nan,200,161010,59574,1206112,48713,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-10,853,2156,291,58,165,189,nan,nan,230,182069,67638,1179152,54615,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-11,976,2156,334,58,188,189,nan,nan,264,205613,76465,1149344,60879,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-12,1113,2156,382,58,215,189,nan,nan,302,231769,86024,1116634,67433,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-13,1265,2156,435,58,244,189,nan,nan,346,260631,96265,1081044,74161,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-14,1431,2156,493,58,276,189,nan,nan,396,292241,107102,1042674,80920,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-15,1612,2156,557,58,312,189,nan,nan,452,326581,118417,1001700,87555,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-16,1808,2156,626,58,350,189,nan,nan,515,363562,130033,958409,93865,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-17,2017,2156,700,58,390,189,nan,nan,586,403011,141732,913200,99625,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-18,2238,2156,779,58,433,189,nan,nan,665,444681,153276,866527,104628,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-19,2466,2156,861,58,478,189,nan,nan,752,487969,164207,819250,108616,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-20,2704,2156,947,58,525,189,nan,nan,848,533172,174705,771003,111661,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-21,2943,2156,1035,58,572,189,nan,nan,953,579099,183990,723330,113406,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-22,3181,2156,1123,58,619,189,nan,nan,1068,625447,191935,676535,113854,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-23,3414,2156,1210,58,665,189,nan,nan,1199,671712,198328,631141,112983,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-24,3637,2156,1295,58,709,189,nan,nan,1348,717359,202978,587631,110845,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-25,3846,2156,1376,58,751,189,nan,nan,1505,761897,205760,546389,107551,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-26,4036,2156,1452,58,789,189,nan,nan,1672,804867,206629,507711,103258,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-27,4205,2156,1522,58,824,189,nan,nan,1846,845928,205613,471779,98128,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-28,4348,2156,1583,58,853,189,nan,nan,2028,884779,202793,438682,92375,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-29,4464,2156,1636,58,878,189,nan,nan,2215,921208,198302,408422,86206,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-30,4551,2156,1680,58,897,189,nan,nan,2408,955081,192306,380950,79805,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-08-31,4608,2156,1714,58,910,189,nan,nan,2604,986329,185033,356157,73350,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-01,4635,2156,1738,58,917,189,nan,nan,2803,1014935,176655,333948,66952,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-02,4634,2156,1752,58,919,189,nan,nan,3002,1041041,167654,313972,60823,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-03,4604,2156,1756,58,915,189,nan,nan,3202,1064640,157971,296266,54930,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-04,4549,2156,1751,58,906,189,nan,nan,3400,1085897,147950,280548,49390,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-05,4470,2156,1737,58,892,189,nan,nan,3597,1104971,137823,266605,44260,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-06,4369,2156,1715,58,873,189,nan,nan,3790,1122024,127744,254267,39545,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-07,4251,2156,1686,58,851,189,nan,nan,3980,1137236,117862,243365,35235,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-08,4117,2156,1651,58,826,189,nan,nan,4164,1150802,108320,233717,31316,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-09,3970,2156,1610,58,798,189,nan,nan,4343,1162816,99157,225240,27780,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-10,3815,2156,1565,58,768,189,nan,nan,4516,1173517,90477,217715,24603,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-11,3652,2156,1516,58,736,189,nan,nan,4681,1182979,82285,211083,21774,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-12,3485,2156,1465,58,704,189,nan,nan,4832,1191352,74614,205225,19258,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-13,3315,2156,1411,58,670,189,nan,nan,4971,1198753,67479,200058,17025,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-14,3144,2156,1355,58,636,189,nan,nan,5104,1205286,60888,195506,15044,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-15,2974,2156,1299,58,602,189,nan,nan,5230,1211060,54832,191490,13286,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-16,2806,2156,1242,58,568,189,nan,nan,5351,1216164,49289,187944,11728,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-17,2642,2156,1186,58,535,189,nan,nan,5465,1220667,44234,184816,10352,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-18,2482,2156,1129,58,503,189,nan,nan,5573,1224642,39636,182055,9139,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-19,2327,2156,1074,58,471,189,nan,nan,5676,1228154,35465,179612,8069,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-20,2179,2156,1020,58,440,189,nan,nan,5772,1231254,31695,177456,7126,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-21,2036,2156,967,58,411,189,nan,nan,5863,1233981,28303,175558,6297,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-22,1900,2156,916,58,383,189,nan,nan,5948,1236409,25238,173867,5560,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-23,1771,2156,867,58,356,189,nan,nan,6028,1238534,22501,172386,4915,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-24,1649,2156,819,58,331,189,nan,nan,6103,1240414,20047,171077,4345,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-25,1533,2156,774,58,307,189,nan,nan,6173,1242080,17848,169916,3839,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-26,1425,2156,730,58,284,189,nan,nan,6239,1243555,15883,168889,3392,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-27,1323,2156,689,58,262,189,nan,nan,6300,1244857,14126,167980,2999,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-28,1227,2156,649,58,242,189,nan,nan,6358,1246012,12552,167173,2651,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-29,1138,2156,611,58,224,189,nan,nan,6411,1247026,11155,166462,2348,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-09-30,1055,2156,575,58,206,189,nan,nan,6461,1247928,9906,165830,2078,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-10-01,977,2156,541,58,190,189,nan,nan,6507,1248725,8795,165271,1839,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-10-02,905,2156,509,58,174,189,nan,nan,6551,1249432,7806,164776,1627,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-10-03,838,2156,479,58,160,189,nan,nan,6591,1250056,6929,164338,1441,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-10-04,775,2156,450,58,147,189,nan,nan,6629,1250609,6149,163950,1276,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-10-05,718,2156,423,58,135,189,nan,nan,6664,1251099,5455,163606,1130,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-10-06,664,2156,398,58,123,189,nan,nan,6696,1251534,4839,163301,1001,US,Hawaii,,STRONG_INTERVENTION,15,,,2020-07-08
2020-03-06,12,14057,0,241,0,548,nan,nan,0,0,6,3155056,7,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-07,12,14057,0,241,0,548,nan,nan,0,3,8,3155049,10,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-08,12,14057,0,241,0,548,nan,nan,0,8,11,3155040,14,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-09,12,14057,0,241,0,548,1.5690102922,1.134778983,0,15,15,3155028,19,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-10,12,14057,0,241,0,548,1.5881959765,0.7886038942,0,25,21,3155011,27,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-11,12,14057,0,241,0,548,1.6080093839,0.6905082131,0,38,29,3154988,36,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-12,12,14057,0,241,0,548,1.6287876415,0.6845100468,0,55,39,3154957,50,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
2020-03-13,12,14057,0,241,0,548,1.6506652143,0.6724210328,0,79,54,3154915,68,US,Iowa,,WEAK_INTERVENTION,19,,,2020-07-08
